instr,Ecoa1,Ecoa2,Ecoa3,class,nb.repeat,attendance,difficulty
RF01023359,29,36,36,TC3045,1,0,1
RF01023359,23,26,24,TC3045,1,1,3
RF01023359,29,36,36,TC3045,1,0,1
RF01023359,15,21,27,TC3045,1,0,1
RF01023359,22,27,27,TC3045,1,0,1
RF01023359,16,18,18,TC3045,2,0,2
RF01023359,20,32,18,TC3045,2,3,2
RF01023359,36,45,45,TC3045,1,0,1
RF01023359,22,27,27,TC3045,1,0,1
RF01023359,36,45,45,TC3045,1,0,1
RF01023359,24,31,27,TC3045,2,3,2
RF01023359,8,9,9,TC3045,1,0,1
RF01023359,24,24,21,TC3045,1,4,2
RF01023359,24,24,22,TC3045,1,4,4
RF01023359,21,21,22,TC3045,1,0,5
RF01023359,29,24,27,TC3045,1,3,5
RF01023359,31,39,38,TC3045,1,4,5
RF01023359,24,30,29,TC3045,1,0,1
RF01023359,32,45,45,TC3045,1,2,2
RF01023359,32,36,36,TC3045,1,2,2
RF01023359,26,30,32,TC3045,1,0,4
RF01023359,32,34,33,TC3045,1,4,3
RF01023359,23,29,32,TC3045,1,4,3
RF01023359,24,24,30,TC3045,1,0,5
RF01023359,18,22,22,TC3045,1,0,1
RF01023359,22,27,27,TC3045,1,0,1
RF01023359,36,35,37,TC3045,1,0,5
RF01023359,35,36,36,TC3045,1,4,3
RF01023359,16,32,31,TC3045,1,0,2
RF01023359,27,44,45,TC3045,1,2,3
RF01023359,15,23,28,TC3045,1,0,1
RF01023359,33,30,31,TC3045,1,3,4
RF01023359,24,25,24,TC3045,1,4,4
RF01023359,21,26,29,TC3045,1,0,5
RF01023359,37,41,43,TC3045,3,3,4
RF01023359,18,31,31,TC3045,1,4,1
RF01023359,26,27,27,TC3045,1,4,1
RF01023359,30,28,31,TC3045,1,3,2
RF01023359,25,33,30,TC3045,1,3,3
RF01023359,22,20,24,TC3045,1,3,2
RF01023359,25,38,28,TC3045,1,4,2
RF01023359,27,33,36,TC3045,1,2,3
RF01023359,33,36,36,TC3045,3,0,5
RF01023359,18,18,18,TC3045,1,0,1
RF01023359,25,26,27,TC3045,1,2,4
RF01023359,27,43,45,TC3045,1,3,1
RF01023359,31,36,36,TC3045,1,0,3
RF01023359,16,28,34,TC3045,1,0,4
RF01023359,26,34,36,TC3045,1,0,3
RF01023359,28,35,33,TC3045,1,3,4
RF01023359,33,36,36,TC3045,1,2,3
RF01023359,40,45,45,TC3045,1,0,5
RF01023359,15,18,18,TC3045,1,2,1
RF01023359,16,10,9,TC3045,3,4,5
RF01023359,11,9,9,TC3045,3,1,3
RF01023359,36,45,45,TC3045,1,0,1
RF01023359,38,45,45,TC3045,3,0,3
RF01023359,24,27,27,TC3045,3,0,3
RF01023359,42,43,38,TC3045,2,3,4
RF01023359,22,28,32,TC3045,2,1,3
RF01023359,19,21,18,TC3045,2,4,1
RF01023359,23,26,25,TC3045,2,0,4
RF01023359,38,45,45,TC3045,2,0,3
RF01023359,26,27,27,TC3045,2,2,3
RF01023359,27,27,27,TC3045,2,2,4
RF01023359,41,45,45,TC3045,2,3,3
RF01023359,25,27,27,TC3045,2,1,3
RF01023359,26,27,27,TC3045,1,2,3
RF01023359,18,25,29,TC3045,1,0,3
RF01023359,8,17,9,TC3045,1,0,1
RF01023359,33,42,45,TC3045,1,1,3
RF01023359,29,37,36,TC3045,1,4,4
RF01023359,13,9,9,TC3045,1,0,1
RF01023359,20,33,37,TC3045,1,4,3
RF01023359,8,9,9,TC3045,1,0,1
RF01023359,17,20,15,TC3045,1,4,3
RF01023359,22,26,28,TC3045,1,0,3
RF01023359,18,18,22,TC3045,1,4,3
RF01023359,36,45,45,TC3045,1,0,1
RF01023359,25,28,27,TC3045,1,4,1
RF01023359,27,37,45,TC3045,1,4,2
RF01023359,28,38,37,TC3045,1,0,3
RF01023359,36,42,43,TC3045,1,4,1
RF01023359,28,43,45,TC3045,1,0,1
RF01023359,42,36,36,TC3045,1,2,5
RF01023359,20,14,14,TC3045,1,4,5
RF01023359,21,32,26,TC3045,1,0,4
RF01023359,26,33,28,TC3045,1,1,1
RF01023359,33,35,37,TC3045,1,4,4
RF01023359,30,40,41,TC3045,1,0,1
RF01023359,23,36,30,TC3045,1,0,3
RF01023359,27,34,35,TC3045,1,0,3
RF01023359,25,31,31,TC3045,1,4,4
RF01023359,21,25,34,TC3045,1,3,3
RF01023359,30,34,33,TC3045,1,0,3
RF01023359,32,33,30,TC3045,1,4,3
RF01023359,11,25,27,TC3045,1,0,1
RF01023359,18,36,30,TC3045,1,0,2
RF01023359,20,27,23,TC3045,1,4,3
RF01023359,28,29,33,TC3045,1,4,3
RF01023359,30,35,34,TC3045,1,1,4
RF01023359,36,36,36,TC3045,1,4,4
RF01023359,36,36,36,TC3045,1,4,3
RF01023359,27,35,32,TC3045,1,3,3
RF01023359,34,40,38,TC3045,1,1,1
RF01023359,11,9,9,TC3045,1,0,4
RF01023359,34,33,36,TC3045,1,4,4
RF01023359,23,34,35,TC3045,1,2,1
RF01023359,19,35,31,TC3045,1,0,1
RF01023359,19,25,21,TC3045,1,4,3
RF01023359,31,32,37,TC3045,1,3,4
RF01023359,32,41,41,TC3045,1,0,3
RF01023359,27,26,29,TC3045,1,2,4
RF01023359,26,27,27,TC3045,3,0,5
RF01023359,34,27,27,TC3045,3,3,4
RF01023359,33,36,36,TC3045,3,3,3
RF01023359,19,18,18,TC3045,3,1,4
RF01023359,24,27,27,TC3045,3,0,3
RF01023359,38,45,45,TC3045,3,0,3
RF01023359,42,45,45,TC3045,3,4,3
RF01023359,34,36,36,TC3045,2,2,4
RF01023359,32,40,36,TC3045,2,1,3
RF01023359,10,9,9,TC3045,2,1,2
RF01023359,24,27,27,TC3045,2,0,3
RF01023359,19,18,18,TC3045,2,1,4
RF01023359,24,27,27,TC3045,2,0,3
RF01023359,24,27,27,TC3045,2,0,3
RF01023359,39,45,45,TC3045,1,1,3
RF01023359,19,30,37,TC3045,1,3,3
RF01023359,24,27,27,TC3045,1,0,3
RF01023359,28,32,36,TC3045,1,4,3
RF01023359,33,38,36,TC3045,1,3,3
RF01023359,28,22,31,TC3045,1,2,4
RF01023359,20,18,18,TC3045,1,2,3
RF01023359,11,9,9,TC3045,1,0,4
RF01023359,29,27,27,TC3045,1,4,4
RF01023359,25,27,27,TC3045,1,0,4
RF01023359,34,36,36,TC3045,1,3,3
RF01023359,26,27,27,TC3045,1,1,4
RF01023359,26,19,18,TC3045,1,3,5
RF01023359,35,36,36,TC3045,1,3,4
RF01023359,37,36,36,TC3045,1,4,5
RF01023359,30,36,36,TC3045,1,0,2
RF01023359,20,22,27,TC3045,1,1,5
RF01023359,42,45,45,TC3045,2,3,4
RF01023359,20,23,23,TC3045,1,3,3
RF01023359,14,9,9,TC3045,2,3,4
RF01023359,18,27,27,TC3045,1,2,4
RF01023359,8,9,9,TC3045,1,0,1
RF01023359,42,45,45,TC3045,1,4,3
RF01023359,24,27,27,TC3045,1,0,3
RF01023359,26,27,27,TC3045,1,2,3
RF01023359,28,27,27,TC3045,1,3,4
RF01023359,20,26,26,TC3045,1,1,4
RF01023359,35,36,36,TC3045,1,2,5
RF01023359,20,24,26,TC3045,1,1,4
RF01023359,26,27,27,TC3045,2,0,5
RF01023359,33,36,36,TC3045,1,1,4
RF01023359,27,27,27,TC3045,2,2,4
RF01023359,37,36,36,TC3045,1,4,5
RF01023359,30,32,31,TC3045,1,1,4
RF01023359,36,36,36,TC3045,1,4,4
RF01023359,32,25,22,TC3045,1,4,4
RF01023359,32,35,36,TC3045,2,3,4
RF01023359,15,9,9,TC3045,1,3,5
RF01023359,34,36,35,TC3045,1,3,4
RF01023359,25,21,9,TC3045,1,1,5
RF01023359,8,9,9,TC3045,1,0,1
RF01023359,16,9,9,TC3045,1,4,5
RF01023359,20,15,13,TC3045,1,3,3
RF01023359,44,45,45,TC3045,1,4,5
RF01023359,14,12,9,TC3045,1,3,4
RF01023359,26,27,27,TC3045,2,1,4
RF01023359,27,24,27,TC3045,1,3,4
RF01023359,32,36,36,TC3045,3,1,3
RF01023359,23,27,27,TC3045,3,0,2
RF01023359,22,36,37,TC3045,1,0,1
RF01023359,8,9,9,TC3045,1,0,1
RF01023359,8,9,9,TC3045,1,0,1
RF01023359,21,23,23,TC3045,1,0,1
RF01023359,37,45,45,TC3045,3,0,2
RF01023359,23,27,27,TC3045,3,0,2
RF01023359,33,36,30,TC3045,3,2,3
RF01023359,19,26,26,TC3045,2,1,1
RF01023359,27,39,31,TC3045,1,0,1
RF01023359,26,27,27,TC3045,3,2,3
RF01023359,25,28,28,TC3045,2,0,2
RF01023359,8,9,9,TC3045,1,0,1
RF01023359,34,36,39,TC3045,2,2,1
RF01023359,20,29,27,TC3045,2,1,3
RF01023359,19,31,32,TC3045,3,2,3
RF01023359,22,25,27,TC3045,2,1,4
RF01023359,22,27,27,TC3045,1,0,1
RF01023359,15,23,27,TC3045,1,0,1
RF01023359,26,33,34,TC3045,2,3,3
RF01023359,21,26,30,TC3045,3,1,3
RF01023359,31,40,45,TC3045,1,2,3
RF01023359,19,30,34,TC3045,2,1,5
RF01023359,21,23,27,TC3045,2,0,3
RF01023359,25,30,30,TC3045,2,2,2
RF01023359,9,9,9,TC3045,3,1,1
RF01023359,31,24,18,TC3045,2,1,3
RF01023359,19,26,24,TC3045,2,0,4
RF01023359,27,39,45,TC3045,2,1,4
RF01023359,8,9,9,TC3045,1,0,1
RF01023359,18,21,24,TC3045,2,0,3
RF01023359,25,27,27,TC3045,3,0,4
RF01023359,34,29,15,TC3045,1,0,3
RF01023359,20,16,15,TC3045,1,1,3
RF01023359,23,26,26,TC3045,1,2,3
RF01023359,23,31,30,TC3045,1,0,2
RF01023359,19,27,27,TC3045,1,3,4
RF01023359,17,21,30,TC3045,1,0,4
RF01023359,32,36,36,TC3045,1,1,3
RF01023359,29,36,36,TC3045,1,0,1
RF01023359,29,36,36,TC3045,1,0,1
RF01023359,25,28,30,TC3045,1,3,3
RF01023359,29,36,36,TC3045,1,0,1
RF01023359,23,25,27,TC3045,1,0,3
RF01023359,28,27,27,TC3045,1,3,4
RF01023359,21,27,27,TC3045,1,0,1
RF01023359,22,24,28,TC3045,1,0,1
RF01023359,36,43,45,TC3045,1,3,3
RF01023359,27,27,22,TC3045,1,3,4
RF01023359,26,24,27,TC3045,1,4,3
RF01023359,21,28,30,TC3045,1,1,2
RF01023359,11,17,32,TC3045,1,1,1
RF01023359,17,17,16,TC3045,1,0,1
RF01023359,32,35,33,TC3045,1,0,4
RF01023359,29,35,36,TC3045,1,0,1
RF01023359,29,23,36,TC3045,1,1,3
RF01023359,10,9,9,TC3045,1,0,3
RF01023359,15,18,18,TC3045,1,0,1
RF01023359,8,9,9,TC3045,1,0,1
RF01023359,27,31,44,TC3045,1,3,3
RF01023359,15,9,9,TC3045,1,4,4
RF01023359,33,18,18,TC3045,1,0,1
RF01023359,17,25,18,TC3045,1,4,1
RF01023359,20,34,31,TC3045,1,0,2
RF01023359,13,9,9,TC3045,1,2,4
RF01023359,24,27,21,TC3045,1,0,1
RF01023359,26,31,40,TC3045,1,3,2
RF01023359,29,27,27,TC3045,1,3,5
RF01023359,36,45,45,TC3045,1,0,1
RF01023359,21,29,28,TC3045,1,0,2
RF01023359,28,32,36,TC3045,3,3,4
RF01023359,9,21,9,TC3045,1,1,1
RF01023359,28,31,34,TC3045,1,0,3
RF01023359,17,20,29,TC3045,1,0,1
RF01023359,21,23,27,TC3045,1,0,3
RF01023359,28,27,27,TC3045,1,2,5
RF01023359,13,33,45,TC3045,1,2,4
RF01023359,33,34,30,TC3045,1,3,2
RF01023359,23,21,20,TC3045,1,0,4
RF01023359,25,30,35,TC3045,1,3,3
RF01023359,21,21,15,TC3045,1,3,3
RF01023359,24,24,30,TC3045,1,2,4
RF01023359,30,38,36,TC3045,1,4,1
RF01023359,27,28,36,TC3045,1,4,3
RF01023359,19,29,27,TC3045,1,0,1
RF01023359,19,31,30,TC3045,3,0,4
RF01023359,16,19,21,TC3045,1,1,5
RF01023359,31,42,40,TC3045,1,1,3
RF01023359,8,9,9,TC3045,1,0,1
RF01023359,36,40,36,TC3045,1,0,1
RF01023359,25,25,21,TC3045,1,3,3
RF01023359,34,36,36,TC3045,1,2,4
RF01023359,26,32,25,TC3045,3,1,4
RF01023359,29,36,36,TC3045,1,0,1
RF01023359,25,36,31,TC3045,1,0,2
RF01023359,22,30,38,TC3045,1,2,3
RF01023359,25,30,30,TC3045,1,2,3
RF01023359,36,43,37,TC3045,1,4,4
RF01023359,8,9,9,TC3045,1,0,1
RF01023359,25,31,29,TC3045,1,0,1
RF01023359,21,25,20,TC3045,1,0,1
RF01023359,22,27,27,TC3045,1,0,1
RF01023359,28,32,32,TC3045,1,3,4
RF01023359,20,17,14,TC3045,1,4,4
RF01023359,23,17,16,TC3045,1,4,5
RF01023359,28,35,36,TC3045,1,0,3
RF01023359,20,27,27,TC3045,1,0,1
RF01023359,15,28,23,TC3045,1,0,1
RF01023359,41,45,45,TC3045,1,2,4
RF01023359,25,34,36,TC3045,1,0,1
RF01023359,22,27,27,TC3045,1,0,1
RF01023359,23,31,27,TC3045,1,2,3
RF01023359,23,29,27,TC3045,1,0,1
RF01023359,8,9,9,TC3045,1,0,1
RF01023359,23,27,27,TC3045,3,0,2
RF01023359,8,9,9,TC3045,1,0,1
RF01023359,22,27,27,TC3045,2,0,1
RF01023359,31,36,36,TC3045,2,0,3
RF01023359,25,34,35,TC3045,2,4,3
RF01023359,21,28,36,TC3045,2,4,3
RF01023359,19,28,27,TC3045,2,1,3
RF01023359,24,28,34,TC3045,2,3,2
RF01023359,16,18,36,TC3045,1,1,4
RF01023359,29,36,36,TC3045,1,0,1
RF01023320,25,27,27,CS4013,1,3,1
RF01023320,24,37,42,CS4013,1,4,4
RF01023320,27,42,44,CS4013,1,1,3
RF01023320,20,27,34,CS4013,1,1,3
RF01023320,38,45,45,CS4013,1,1,3
RF01023320,28,31,33,CS4013,1,2,4
RF01023320,24,27,27,CS4013,1,2,1
RF01023320,29,36,36,CS4013,1,0,1
RF01023320,13,21,11,CS4013,1,2,4
RF01023320,24,32,36,CS4013,1,4,3
RF01023320,30,36,36,CS4013,1,2,3
RF01023320,24,30,31,CS4013,1,3,2
RF01023320,22,27,27,CS4013,1,0,1
RF01023320,29,36,36,CS4013,1,0,1
RF01023320,43,38,45,CS4013,1,3,5
RF01023320,29,36,36,CS4013,1,0,4
RF01023320,22,27,27,CS4013,1,0,1
RF01023320,28,27,35,CS4013,1,4,3
RF01023320,21,24,26,CS4013,1,2,3
RF01023320,15,18,18,CS4013,2,0,1
RF01023320,25,27,27,CS4013,1,1,3
RF01023320,33,36,36,CS4013,1,2,3
RF01023320,22,27,27,CS4013,1,0,1
RF01023320,33,45,38,CS4013,1,3,1
RF01023320,21,26,27,CS4013,1,0,1
RF01023320,23,18,9,CS4013,1,0,1
RF01023320,22,27,27,CS4013,1,0,1
RF01023320,24,30,29,CS4013,1,0,1
RF01023320,24,34,35,CS4013,1,0,2
RF01023320,34,43,45,CS4013,1,0,1
RF01023320,27,24,25,CS4013,1,1,5
RF01023320,21,28,25,CS4013,1,1,5
RF01023320,22,27,27,CS4013,1,0,1
RF01023320,34,36,31,CS4013,1,3,3
RF01023320,22,27,27,CS4013,1,0,1
RF01023320,26,27,27,CS4013,1,1,4
RF01023320,28,37,38,CS4013,1,0,1
RF01023320,22,27,27,CS4013,1,0,1
RF01023320,25,37,37,CS4013,1,0,3
RF01023320,22,27,27,CS4013,1,0,1
RF01023320,36,45,45,CS4013,1,0,1
RF01023320,25,34,33,CS4013,3,0,3
RF01023320,29,36,36,CS4013,1,0,1
RF01023320,17,18,12,CS4013,3,0,3
RF01023320,23,32,36,CS4013,3,4,5
RF01023320,23,27,27,CS4013,2,0,2
RF01023320,36,45,45,CS4013,2,0,1
RF01023320,22,24,25,CS4013,1,0,1
RF01023320,31,36,36,CS4013,2,0,3
RF01023320,20,18,18,CS4013,2,1,5
RF01023320,22,27,27,CS4013,1,0,1
RF01023320,38,45,45,CS4013,2,0,3
RF01023320,31,36,36,CS4013,2,0,3
RF01023320,16,20,22,CS4013,2,3,4
RF01023320,33,36,36,CS4013,2,2,3
RF01023320,25,27,27,CS4013,1,3,1
RF01023320,15,18,18,CS4013,1,0,1
RF01023320,8,9,9,CS4013,1,0,1
RF01023320,28,27,27,CS4013,1,3,4
RF01023320,16,19,24,CS4013,1,3,3
RF01023320,15,9,9,CS4013,1,4,4
RF01023320,8,9,9,CS4013,1,0,1
RF01023320,25,28,30,CS4013,1,2,3
RF01023320,13,9,9,CS4013,1,1,5
RF01023320,24,21,18,CS4013,1,3,3
RF01023320,36,45,45,CS4013,1,0,1
RF01023320,41,32,34,CS4013,1,3,5
RF01023320,32,36,36,CS4013,1,3,1
RF01023320,27,29,36,CS4013,1,0,1
RF01023320,31,36,36,CS4013,1,1,2
RF01023320,26,27,27,CS4013,3,1,4
RF01023320,13,11,22,CS4013,3,0,3
RF01023320,8,9,9,CS4013,3,0,1
RF01023320,35,36,36,CS4013,3,4,3
RF01023320,30,34,29,CS4013,3,1,1
RF01023320,13,14,15,CS4013,3,1,4
RF01023320,40,45,45,CS4013,3,2,3
RF01023320,36,45,45,CS4013,1,0,1
RF01023320,20,18,14,CS4013,3,1,2
RF01023320,36,45,45,CS4013,3,0,1
RF01023320,19,18,18,CS4013,3,1,4
RF01023320,26,27,27,CS4013,3,4,1
RF01023320,32,36,36,CS4013,3,0,4
RF01023320,18,18,18,CS4013,2,2,3
RF01023320,36,45,45,CS4013,1,0,1
RF01023320,15,9,9,CS4013,3,4,4
RF01023320,36,45,45,CS4013,1,0,1
RF01023320,21,22,22,CS4013,3,2,1
RF01023320,27,22,21,CS4013,3,2,4
RF01023320,27,27,27,CS4013,3,3,3
RF01023320,41,45,45,CS4013,3,3,3
RF01023320,8,9,9,CS4013,1,0,1
RF01023320,8,9,9,CS4013,1,0,1
RF01023320,25,26,27,CS4013,2,1,3
RF01023320,9,19,22,CS4013,3,0,2
RF01023320,26,27,27,CS4013,3,1,4
RF01023320,30,30,25,CS4013,1,0,1
RF01023320,36,33,42,CS4013,3,1,5
RF01023320,25,27,27,CS4013,3,1,3
RF01023320,22,19,18,CS4013,1,0,1
RF01023320,8,9,9,CS4013,1,0,1
RF01023320,29,34,36,CS4013,2,3,4
RF01023320,28,27,27,CS4013,2,3,4
RF01023320,36,45,45,CS4013,1,0,1
RF01023320,28,39,42,CS4013,2,4,4
RF01023320,35,41,45,CS4013,2,4,3
RF01023320,26,27,27,CS4013,2,2,3
RF01023320,28,27,27,CS4013,2,3,4
RF01023320,22,27,27,CS4013,1,0,1
RF01023320,8,9,9,CS4013,1,0,1
RF01023320,8,9,9,CS4013,1,0,1
RF01023320,32,34,36,CS4013,2,3,4
RF01023320,28,27,27,CS4013,2,3,4
RF01023320,30,30,30,CS4013,2,4,4
RF01023320,12,9,9,CS4013,1,0,5
RF01023320,19,18,18,CS4013,2,1,4
RF01023320,36,45,45,CS4013,1,0,1
RF01023320,20,26,29,CS4013,2,3,3
RF01023320,30,35,36,CS4013,2,3,4
RF01023320,8,9,9,CS4013,1,0,1
RF01023320,27,27,27,CS4013,2,3,3
RF01023320,24,27,27,CS4013,2,1,2
RF01023320,36,45,29,CS4013,1,0,1
RF01023320,22,27,27,CS4013,1,0,1
RF01023320,33,36,36,CS4013,2,3,2
RF01023320,15,18,18,CS4013,2,0,1
RF01023320,24,27,27,CS4013,2,0,3
RF01023320,8,9,9,CS4013,1,0,1
RF01023320,36,45,45,CS4013,1,0,1
RF01023320,10,9,9,CS4013,3,0,3
RF01023320,37,42,40,CS4013,1,0,2
RF01023320,8,9,9,CS4013,1,0,1
RF01023320,36,45,45,CS4013,1,0,1
RF01023320,27,27,27,CS4013,2,1,5
RF01023320,21,23,27,CS4013,1,0,1
RF01023320,36,45,45,CS4013,1,0,1
RF01023320,26,27,27,CS4013,1,0,5
RF01023320,29,36,36,CS4013,1,0,1
RF01023320,32,39,43,CS4013,1,3,3
RF01023320,30,33,36,CS4013,1,4,3
RF01023320,26,27,27,CS4013,1,2,3
RF01023320,41,45,45,CS4013,1,3,3
RF01023320,31,36,36,CS4013,1,0,3
RF01023320,32,36,36,CS4013,1,0,4
RF01023320,13,14,9,CS4013,1,4,2
RF01023320,20,27,27,CS4013,1,0,1
RF01023320,43,45,45,CS4013,1,4,4
RF01023320,31,31,30,CS4013,1,1,2
RF01023320,14,9,9,CS4013,1,3,4
RF01023320,25,25,27,CS4013,1,3,4
RF01023320,19,18,15,CS4013,1,3,3
RF01023320,26,29,29,CS4013,1,2,3
RF01023320,40,45,45,CS4013,1,4,1
RF01023320,39,43,45,CS4013,1,3,3
RF01023320,25,27,27,CS4013,1,0,4
RF01023320,36,45,45,CS4013,1,0,2
RF01023320,38,42,43,CS4013,1,3,2
RF01023320,27,32,31,CS4013,2,2,4
RF01023320,27,27,27,CS4013,1,4,3
RF01023320,21,23,18,CS4013,1,0,1
RF01023320,27,29,36,CS4013,1,3,4
RF01023320,36,45,45,CS4013,1,0,1
RF01023320,36,36,36,CS4013,1,3,5
RF01023320,34,38,42,CS4013,1,3,3
RF01023320,37,36,36,CS4013,1,4,5
RF01023320,22,27,27,CS4013,1,0,1
RF01023320,24,27,27,CS4013,1,0,3
RF01023320,33,45,45,CS4013,1,0,3
RF01023320,29,36,36,CS4013,1,0,1
RF01023320,15,18,18,CS4013,1,0,1
RF01023320,25,41,38,CS4013,1,0,2
RF01023320,20,19,20,CS4013,1,2,4
RF01023320,18,18,18,CS4013,1,1,3
RF01023320,36,45,45,CS4013,1,0,1
RF01023320,22,25,27,CS4013,1,1,3
RF01023320,39,45,45,CS4013,1,3,1
RF01023320,24,27,27,CS4013,3,0,3
RF01023320,10,9,9,CS4013,3,1,2
RF01023320,9,9,9,CS4013,3,0,2
RF01023320,24,27,27,CS4013,3,1,2
RF01023320,33,36,36,CS4013,2,1,4
RF01023320,27,23,29,CS4013,2,1,3
RF01023320,25,25,27,CS4013,2,0,4
RF01023320,27,27,27,CS4013,3,3,3
RF01023320,39,45,45,CS4013,2,1,3
RF01023320,23,27,27,CS4013,2,0,2
RF01023320,32,37,35,CS4013,1,3,3
RF01023320,38,45,45,CS4013,2,0,3
RF01023320,32,36,36,CS4013,2,1,3
RF01023320,22,29,27,CS4013,2,1,2
RF01023320,20,18,18,CS4013,3,2,4
RF01023320,32,31,36,CS4013,1,3,4
RF01023320,35,35,36,CS4013,1,4,3
RF01023320,25,31,36,CS4013,1,3,4
RF01023320,17,9,9,CS4013,1,3,3
RF01023320,21,19,11,CS4013,1,4,3
RF01023320,27,27,27,CS4013,1,2,4
RF01023320,34,36,36,CS4013,1,2,4
RF01023320,8,9,9,CS4013,1,0,1
RF01023320,34,35,24,CS4013,1,3,3
RF01023320,28,27,27,CS4013,1,4,3
RF01023320,18,19,23,CS4013,1,3,3
RF01023320,25,27,26,CS4013,1,1,4
RF01023320,26,27,27,CS4013,1,1,4
RF01023320,34,35,36,CS4013,2,3,3
RF01023320,35,36,36,CS4013,1,4,3
RF01023320,35,36,36,CS4013,1,4,3
RF01023320,34,37,35,CS4013,1,4,3
RF01023320,36,38,42,CS4013,1,2,4
RF01023320,34,35,36,CS4013,1,3,3
RF01023320,34,36,36,CS4013,1,3,3
RF01023320,27,27,27,CS4013,1,2,4
RF01023320,42,45,45,CS4013,1,3,4
RF01023320,28,27,27,CS4013,1,3,4
RF01023320,14,13,11,CS4013,1,3,3
RF01023320,35,36,36,CS4013,1,4,3
RF01023320,33,33,39,CS4013,1,3,3
RF01023320,8,9,9,CS4013,1,0,1
RF01023320,28,33,30,CS4013,2,3,4
RF01023320,35,36,36,CS4013,1,4,3
RF01023320,20,18,18,CS4013,1,2,4
RF01023320,32,36,36,CS4013,1,3,4
RF01023320,39,45,45,CS4013,1,0,4
RF01023320,39,45,45,CS4013,1,0,4
RF01023320,29,27,27,CS4013,3,4,4
RF01023320,40,45,45,CS4013,1,4,3
RF01023320,33,42,44,CS4013,1,4,3
RF01023320,34,36,36,CS4013,1,1,5
RF01023320,36,18,18,CS4013,1,4,3
RF01023320,38,45,45,CS4013,1,0,3
RF01023320,20,18,18,CS4013,1,2,4
RF01023320,37,41,45,CS4013,1,4,4
RF01023320,40,45,45,CS4013,1,2,3
RF01023320,8,9,9,CS4013,1,0,1
RF01023320,25,27,27,CS4013,1,1,3
RF01023320,20,18,18,CS4013,1,3,3
RF01023320,36,45,45,CS4013,1,0,1
RF01023320,27,27,27,CS4013,3,1,5
RF01023320,22,27,27,CS4013,3,0,1
RF01023320,26,27,27,CS4013,3,2,3
RF01023320,28,28,35,CS4013,3,2,2
RF01023320,22,27,27,CS4013,3,0,1
RF01023320,15,18,10,CS4013,3,0,1
RF01023320,9,9,9,CS4013,3,0,2
RF01023320,39,45,45,CS4013,2,1,3
RF01023320,22,27,27,CS4013,1,0,1
RF01023320,15,18,18,CS4013,3,0,1
RF01023320,30,36,36,CS4013,2,0,2
RF01023320,23,31,21,CS4013,1,1,2
RF01023320,30,36,36,CS4013,2,1,1
RF01023320,15,19,28,CS4013,1,0,1
RF01023320,25,27,27,CS4013,2,0,4
RF01023320,22,27,27,CS4013,1,0,1
RF01023320,25,27,27,CS4013,2,3,1
RF01023320,24,33,33,CS4013,2,1,2
RF01023320,24,30,21,CS4013,2,2,3
RF01023320,22,27,27,CS4013,1,0,1
RF01023320,20,29,37,CS4013,2,1,4
RF01023320,24,32,36,CS4013,2,3,3
RF01023320,22,27,27,CS4013,1,0,1
RF01023320,22,27,27,CS4013,1,0,1
RF01023320,8,18,27,CS4013,1,0,1
RF01023320,25,27,27,CS4013,2,1,3
RF01023320,26,27,27,CS4013,3,2,3
RF01023320,36,40,41,CS4013,3,0,1
RF01023320,26,29,32,CS4013,1,1,3
RF01023320,12,20,12,CS4013,1,1,2
RF01023320,23,30,28,CS4013,1,4,4
RF01023320,36,45,43,CS4013,1,0,1
RF01023320,18,9,9,CS4013,1,4,5
RF01023320,27,27,27,CS4013,1,3,3
RF01023320,36,45,41,CS4013,1,0,1
RF01023320,27,33,34,CS4013,1,2,1
RF01023320,35,36,36,CS4013,1,3,4
RF01023320,29,36,36,CS4013,1,0,1
RF01023320,24,27,29,CS4013,1,1,3
RF01023320,26,28,33,CS4013,1,3,4
RF01023320,25,31,26,CS4013,1,1,3
RF01023320,18,24,27,CS4013,1,0,1
RF01023320,25,45,45,CS4013,1,1,1
RF01023320,27,27,27,CS4013,1,3,3
RF01023320,22,27,27,CS4013,1,0,1
RF01023320,24,33,35,CS4013,1,0,1
RF01023320,29,36,36,CS4013,1,0,1
RF01023320,33,36,28,CS4013,1,3,4
RF01023320,32,32,35,CS4013,1,3,4
RF01023320,34,36,36,CS4013,1,1,5
RF01023320,28,35,32,CS4013,1,2,4
RF01023320,19,29,29,CS4013,2,1,5
RF01023320,29,35,36,CS4013,1,1,3
RF01023320,22,27,34,CS4013,1,1,3
RF01023320,26,27,27,CS4013,1,1,4
RF01023320,22,27,27,CS4013,1,0,1
RF01023320,25,32,36,CS4013,1,3,1
RF01023320,25,32,36,CS4013,1,1,3
RF01023320,36,41,45,CS4013,1,0,1
RF01023320,39,45,45,CS4013,1,0,4
RF01023320,8,11,9,CS4013,1,0,1
RF01023320,18,27,27,CS4013,1,0,1
RF01023320,21,18,18,CS4013,1,3,4
RF01023320,29,36,36,CS4013,1,0,1
RF01023320,28,34,34,CS4013,1,2,4
RF01023320,32,33,34,CS4013,1,1,4
RF01023320,36,45,45,CS4013,1,0,1
RF01023320,8,14,18,CS4013,3,0,1
RF01023320,22,27,27,CS4013,1,0,1
RF01023320,22,27,27,CS4013,3,0,1
